Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
25/07/2022 6:39:56 PM,"606","24.2","49","1013"
25/07/2022 6:44:56 PM,"611","24.2","49","1013"
25/07/2022 6:49:56 PM,"587","24.2","49","1013"
25/07/2022 6:54:56 PM,"571","24.2","49","1013"
25/07/2022 6:59:56 PM,"587","24.2","49","1013"
25/07/2022 7:04:56 PM,"605","24.1","49","1013"
25/07/2022 7:09:56 PM,"601","24.0","49","1013"
25/07/2022 7:14:56 PM,"588","24.0","49","1013"
25/07/2022 7:19:56 PM,"611","24.0","49","1013"
25/07/2022 7:24:56 PM,"595","23.9","49","1013"
25/07/2022 7:29:56 PM,"586","23.9","49","1013"
25/07/2022 7:34:56 PM,"593","23.9","49","1013"
25/07/2022 7:39:56 PM,"624","24.0","49","1013"
25/07/2022 7:44:56 PM,"607","24.0","49","1013"
25/07/2022 7:49:56 PM,"605","24.0","49","1013"
25/07/2022 7:54:56 PM,"616","23.9","49","1013"
25/07/2022 7:59:56 PM,"567","23.9","49","1013"
25/07/2022 8:04:56 PM,"635","23.8","49","1013"
25/07/2022 8:09:56 PM,"630","23.8","49","1013"
25/07/2022 8:14:56 PM,"603","23.7","49","1013"
25/07/2022 8:19:56 PM,"579","23.6","49","1013"
25/07/2022 8:24:56 PM,"537","23.6","49","1013"
25/07/2022 8:29:56 PM,"520","23.5","49","1013"
25/07/2022 8:34:56 PM,"517","23.5","49","1013"
25/07/2022 8:39:56 PM,"493","23.5","49","1012"
25/07/2022 8:44:56 PM,"487","23.4","49","1012"
25/07/2022 8:49:56 PM,"473","23.4","49","1012"
25/07/2022 8:54:56 PM,"492","23.3","49","1012"
25/07/2022 8:59:56 PM,"474","23.3","49","1012"
25/07/2022 9:04:56 PM,"543","23.6","50","1012"
25/07/2022 9:09:56 PM,"595","23.9","50","1012"
25/07/2022 9:14:56 PM,"639","24.1","50","1012"
25/07/2022 9:19:56 PM,"691","24.3","50","1012"
25/07/2022 9:24:56 PM,"726","24.5","51","1012"
25/07/2022 9:29:56 PM,"741","24.7","51","1012"
25/07/2022 9:34:56 PM,"791","24.8","51","1012"
25/07/2022 9:39:56 PM,"810","24.9","51","1012"
25/07/2022 9:44:56 PM,"822","25.1","52","1012"
25/07/2022 9:49:56 PM,"862","25.1","52","1013"
25/07/2022 9:54:56 PM,"865","25.2","52","1012"
25/07/2022 9:59:56 PM,"908","25.3","52","1012"
25/07/2022 10:04:56 PM,"933","25.4","52","1012"
25/07/2022 10:09:56 PM,"897","25.5","52","1012"
25/07/2022 10:14:56 PM,"917","25.5","52","1012"
25/07/2022 10:19:56 PM,"912","25.6","52","1012"
25/07/2022 10:24:56 PM,"937","25.6","52","1012"
25/07/2022 10:29:56 PM,"955","25.7","52","1012"
25/07/2022 10:34:56 PM,"955","25.7","52","1012"
25/07/2022 10:39:56 PM,"765","25.7","52","1012"
25/07/2022 10:44:56 PM,"677","25.6","53","1012"
25/07/2022 10:49:56 PM,"735","25.7","53","1012"
25/07/2022 10:54:56 PM,"748","25.8","53","1012"
25/07/2022 10:59:56 PM,"773","25.8","53","1012"
25/07/2022 11:04:56 PM,"807","25.8","53","1012"
25/07/2022 11:09:56 PM,"804","25.9","53","1012"
25/07/2022 11:14:56 PM,"837","25.9","53","1012"
25/07/2022 11:19:56 PM,"846","26.0","54","1012"
25/07/2022 11:24:56 PM,"868","26.0","54","1012"
25/07/2022 11:29:56 PM,"872","26.0","54","1012"
25/07/2022 11:34:56 PM,"886","26.1","54","1012"
25/07/2022 11:39:56 PM,"897","26.1","54","1012"
25/07/2022 11:44:56 PM,"885","26.1","53","1012"
25/07/2022 11:49:56 PM,"905","26.1","53","1012"
25/07/2022 11:54:56 PM,"901","26.2","53","1012"
25/07/2022 11:59:56 PM,"896","26.2","53","1012"
26/07/2022 12:04:56 AM,"1383","27.3","56","1011"
26/07/2022 12:09:56 AM,"579","26.7","51","1011"
26/07/2022 12:14:56 AM,"536","25.9","52","1011"
26/07/2022 12:19:56 AM,"499","25.5","53","1011"
26/07/2022 12:24:56 AM,"502","25.2","53","1011"
26/07/2022 12:29:56 AM,"513","25.1","54","1010"
26/07/2022 12:34:56 AM,"508","25.0","54","1011"
26/07/2022 12:39:56 AM,"503","24.9","54","1011"
26/07/2022 12:44:56 AM,"512","24.8","55","1011"
26/07/2022 12:49:56 AM,"493","24.7","55","1010"
26/07/2022 12:54:56 AM,"507","24.7","55","1010"
26/07/2022 12:59:56 AM,"490","24.7","55","1010"
26/07/2022 1:04:56 AM,"488","24.6","55","1010"
26/07/2022 1:09:56 AM,"489","24.6","55","1010"
26/07/2022 1:14:56 AM,"513","24.7","55","1010"
26/07/2022 1:19:56 AM,"563","24.7","56","1010"
26/07/2022 1:24:56 AM,"628","24.8","56","1010"
26/07/2022 1:29:56 AM,"692","24.8","56","1010"
26/07/2022 1:34:56 AM,"678","24.9","56","1010"
26/07/2022 1:39:56 AM,"688","24.8","56","1010"
26/07/2022 1:44:56 AM,"741","24.9","56","1010"
26/07/2022 1:49:56 AM,"719","24.9","56","1010"
26/07/2022 1:54:56 AM,"679","24.9","56","1010"
26/07/2022 1:59:56 AM,"752","24.9","57","1010"
26/07/2022 2:04:56 AM,"759","24.9","56","1010"
26/07/2022 2:09:56 AM,"801","24.9","57","1010"
26/07/2022 2:14:56 AM,"849","24.9","57","1010"
26/07/2022 2:19:56 AM,"843","24.9","57","1010"
26/07/2022 2:24:56 AM,"878","24.9","57","1010"
26/07/2022 2:29:56 AM,"867","24.9","57","1010"
26/07/2022 2:34:56 AM,"887","24.9","57","1010"
26/07/2022 2:39:56 AM,"922","24.9","57","1010"
26/07/2022 2:44:56 AM,"952","24.9","57","1010"
26/07/2022 2:49:56 AM,"970","24.9","57","1010"
26/07/2022 2:54:56 AM,"965","24.9","57","1010"
26/07/2022 2:59:56 AM,"1002","24.9","57","1010"
26/07/2022 3:04:56 AM,"996","24.9","57","1010"
26/07/2022 3:09:56 AM,"957","24.9","57","1010"
26/07/2022 3:14:56 AM,"930","24.9","57","1010"
26/07/2022 3:19:56 AM,"934","24.9","57","1010"
26/07/2022 3:24:56 AM,"888","24.9","57","1010"
26/07/2022 3:29:56 AM,"899","24.9","57","1010"
26/07/2022 3:34:56 AM,"928","24.9","57","1010"
26/07/2022 3:39:56 AM,"837","24.9","57","1009"
26/07/2022 3:44:56 AM,"860","24.9","57","1009"
26/07/2022 3:49:56 AM,"857","24.9","57","1009"
26/07/2022 3:54:56 AM,"880","24.9","57","1009"
26/07/2022 3:59:56 AM,"822","24.9","57","1009"
26/07/2022 4:04:56 AM,"840","24.9","57","1009"
26/07/2022 4:09:56 AM,"835","24.9","57","1009"
26/07/2022 4:14:56 AM,"828","24.9","57","1009"
26/07/2022 4:19:56 AM,"844","24.9","57","1009"
26/07/2022 4:24:56 AM,"834","24.9","57","1009"
26/07/2022 4:29:56 AM,"821","24.9","57","1009"
26/07/2022 4:34:56 AM,"841","24.9","57","1009"
26/07/2022 4:39:56 AM,"797","24.9","57","1009"
26/07/2022 4:44:56 AM,"754","24.9","57","1009"
26/07/2022 4:49:56 AM,"753","24.9","57","1009"
26/07/2022 4:54:56 AM,"774","24.9","57","1009"
26/07/2022 4:59:56 AM,"779","24.9","57","1009"
26/07/2022 5:04:56 AM,"773","24.9","57","1009"
26/07/2022 5:09:56 AM,"782","24.9","57","1009"
26/07/2022 5:14:56 AM,"785","24.9","57","1009"
26/07/2022 5:19:56 AM,"764","24.9","57","1009"
26/07/2022 5:24:56 AM,"763","25.0","57","1009"
26/07/2022 5:29:56 AM,"769","24.9","57","1009"
26/07/2022 5:34:56 AM,"754","24.9","57","1009"
26/07/2022 5:39:56 AM,"745","24.9","57","1009"
26/07/2022 5:44:56 AM,"735","24.9","57","1009"
26/07/2022 5:49:56 AM,"726","24.9","57","1009"
26/07/2022 5:54:56 AM,"746","24.9","57","1009"
26/07/2022 5:59:56 AM,"756","24.9","57","1008"
26/07/2022 6:04:56 AM,"747","24.9","57","1008"
26/07/2022 6:09:56 AM,"756","24.9","57","1008"
26/07/2022 6:14:56 AM,"735","24.9","57","1008"
26/07/2022 6:19:56 AM,"723","24.9","57","1008"
26/07/2022 6:24:56 AM,"735","24.9","57","1008"
26/07/2022 6:29:56 AM,"715","24.9","57","1008"
26/07/2022 6:34:56 AM,"705","24.9","57","1008"
26/07/2022 6:39:56 AM,"678","24.9","57","1008"
26/07/2022 6:44:56 AM,"704","24.9","57","1008"
26/07/2022 6:49:56 AM,"721","24.9","57","1008"
26/07/2022 6:54:56 AM,"711","24.9","56","1008"
26/07/2022 6:59:56 AM,"719","24.9","56","1008"
26/07/2022 7:04:56 AM,"724","25.0","56","1008"
26/07/2022 7:09:56 AM,"716","24.9","57","1008"
26/07/2022 7:14:56 AM,"704","24.9","56","1008"
26/07/2022 7:19:56 AM,"694","24.9","56","1008"
26/07/2022 7:24:56 AM,"691","25.0","56","1008"
26/07/2022 7:29:56 AM,"701","25.0","56","1008"
26/07/2022 7:34:56 AM,"714","24.9","56","1008"
26/07/2022 7:39:56 AM,"701","25.0","56","1008"
26/07/2022 7:44:56 AM,"706","25.0","56","1008"
26/07/2022 7:49:56 AM,"707","24.9","56","1008"
26/07/2022 7:54:56 AM,"708","25.0","56","1008"
26/07/2022 7:59:56 AM,"590","24.9","55","1008"
26/07/2022 8:04:56 AM,"553","24.8","55","1008"
26/07/2022 8:09:56 AM,"533","24.8","55","1008"
26/07/2022 8:14:56 AM,"522","24.8","54","1008"
26/07/2022 8:19:56 AM,"538","24.8","54","1008"
26/07/2022 8:24:56 AM,"530","24.8","54","1008"
26/07/2022 8:29:56 AM,"490","24.8","54","1008"
26/07/2022 8:34:56 AM,"492","24.8","54","1008"
26/07/2022 8:39:56 AM,"531","24.8","54","1007"
26/07/2022 8:44:56 AM,"548","24.8","54","1007"
26/07/2022 8:49:56 AM,"544","24.8","54","1007"
26/07/2022 8:54:56 AM,"514","24.8","54","1007"
26/07/2022 8:59:56 AM,"511","24.7","54","1007"
26/07/2022 9:04:56 AM,"509","24.7","54","1007"
26/07/2022 9:09:56 AM,"681","24.8","54","1007"
26/07/2022 9:14:56 AM,"725","24.8","54","1007"
26/07/2022 9:19:56 AM,"788","24.8","55","1007"
26/07/2022 9:24:56 AM,"824","24.8","55","1007"
26/07/2022 9:29:56 AM,"828","24.8","55","1007"
26/07/2022 9:34:56 AM,"796","24.8","55","1007"
26/07/2022 9:39:56 AM,"752","24.8","55","1007"
26/07/2022 9:44:56 AM,"759","24.9","55","1007"
26/07/2022 9:49:56 AM,"733","24.9","55","1007"
26/07/2022 9:54:56 AM,"664","24.9","55","1007"
26/07/2022 9:59:56 AM,"626","24.9","55","1007"
26/07/2022 10:04:56 AM,"581","24.9","55","1007"
26/07/2022 10:09:56 AM,"559","24.9","55","1007"
26/07/2022 10:14:56 AM,"516","24.9","55","1007"
26/07/2022 10:19:56 AM,"459","25.5","53","1008"
26/07/2022 10:24:56 AM,"448","25.5","52","1008"
26/07/2022 10:29:56 AM,"448","25.5","52","1007"
26/07/2022 10:34:56 AM,"430","25.6","52","1008"
26/07/2022 10:39:56 AM,"541","25.7","52","1008"
26/07/2022 10:44:56 AM,"599","25.3","53","1008"
26/07/2022 10:49:56 AM,"598","25.0","53","1008"
26/07/2022 10:54:56 AM,"599","24.8","54","1008"
26/07/2022 10:59:56 AM,"616","24.6","54","1008"
26/07/2022 11:04:56 AM,"622","24.4","54","1008"
26/07/2022 11:09:56 AM,"607","24.2","55","1008"
26/07/2022 11:14:55 AM,"632","24.0","55","1008"
26/07/2022 11:19:55 AM,"639","23.8","55","1008"
26/07/2022 11:24:55 AM,"613","23.7","55","1008"
26/07/2022 11:29:55 AM,"618","23.6","56","1008"
26/07/2022 11:34:55 AM,"631","23.4","56","1008"
26/07/2022 11:39:55 AM,"629","23.3","56","1008"
26/07/2022 11:44:55 AM,"626","23.2","56","1008"
26/07/2022 11:49:55 AM,"629","23.1","56","1008"
26/07/2022 11:54:55 AM,"643","23.1","56","1008"
26/07/2022 11:59:55 AM,"644","23.0","57","1008"
26/07/2022 12:04:55 PM,"648","22.9","57","1007"
26/07/2022 12:09:55 PM,"638","22.8","57","1007"
26/07/2022 12:14:55 PM,"654","22.7","57","1007"
26/07/2022 12:19:55 PM,"645","22.7","57","1007"
26/07/2022 12:24:55 PM,"644","22.6","57","1007"
26/07/2022 12:29:55 PM,"652","22.6","57","1007"
26/07/2022 12:34:55 PM,"620","22.5","58","1007"
26/07/2022 12:39:55 PM,"627","22.4","58","1007"
26/07/2022 12:44:55 PM,"622","22.4","58","1007"
26/07/2022 12:49:55 PM,"592","22.3","58","1008"
26/07/2022 12:54:55 PM,"603","22.3","58","1007"
26/07/2022 12:59:55 PM,"604","22.2","58","1007"
26/07/2022 1:04:55 PM,"578","22.2","58","1007"
26/07/2022 1:09:55 PM,"591","22.1","58","1007"
26/07/2022 1:14:55 PM,"588","22.1","58","1007"
26/07/2022 1:19:55 PM,"607","22.2","59","1007"
26/07/2022 1:24:55 PM,"641","22.3","59","1007"
26/07/2022 1:29:55 PM,"655","22.4","59","1007"
26/07/2022 1:34:55 PM,"657","22.4","59","1007"
26/07/2022 1:39:55 PM,"642","22.5","59","1007"
26/07/2022 1:44:55 PM,"661","22.5","59","1007"
26/07/2022 1:49:55 PM,"637","22.5","59","1007"
26/07/2022 1:54:55 PM,"662","22.5","59","1007"
26/07/2022 1:59:55 PM,"654","22.5","59","1008"
26/07/2022 2:04:55 PM,"661","22.6","59","1007"
26/07/2022 2:09:55 PM,"654","22.6","59","1008"
26/07/2022 2:14:55 PM,"661","22.6","59","1007"
26/07/2022 2:19:55 PM,"674","22.6","59","1007"
26/07/2022 2:24:55 PM,"670","22.7","59","1007"
26/07/2022 2:29:55 PM,"661","22.7","59","1008"
26/07/2022 2:34:55 PM,"668","22.7","59","1008"
26/07/2022 2:39:55 PM,"672","22.7","59","1007"
26/07/2022 2:44:55 PM,"675","22.8","59","1007"
26/07/2022 2:49:55 PM,"673","22.8","59","1008"
26/07/2022 2:54:55 PM,"669","22.8","59","1007"
26/07/2022 2:59:55 PM,"654","22.8","59","1007"
26/07/2022 3:04:55 PM,"626","22.8","59","1007"
26/07/2022 3:09:55 PM,"637","22.8","58","1007"
26/07/2022 3:14:55 PM,"643","22.8","58","1008"
26/07/2022 3:19:55 PM,"667","22.8","59","1008"
26/07/2022 3:24:55 PM,"661","22.8","59","1008"
26/07/2022 3:29:55 PM,"680","22.8","59","1007"
26/07/2022 3:34:55 PM,"682","22.8","59","1008"
26/07/2022 3:39:55 PM,"676","22.8","59","1008"
26/07/2022 3:44:55 PM,"677","22.8","59","1007"
26/07/2022 3:49:55 PM,"679","22.8","59","1007"
26/07/2022 3:54:55 PM,"675","22.8","59","1008"
26/07/2022 3:59:55 PM,"671","22.9","59","1008"
26/07/2022 4:04:55 PM,"677","22.9","59","1008"
26/07/2022 4:09:55 PM,"688","22.9","59","1008"
26/07/2022 4:14:55 PM,"677","22.9","59","1008"
26/07/2022 4:19:55 PM,"677","22.9","59","1008"
26/07/2022 4:24:55 PM,"688","22.9","59","1008"
26/07/2022 4:29:55 PM,"657","22.9","59","1008"
26/07/2022 4:34:55 PM,"661","22.9","59","1008"
26/07/2022 4:39:55 PM,"684","22.9","59","1008"
26/07/2022 4:44:55 PM,"672","22.9","59","1008"
26/07/2022 4:49:55 PM,"679","22.9","59","1008"
26/07/2022 4:54:55 PM,"701","23.0","60","1008"
26/07/2022 4:59:55 PM,"585","22.9","60","1004"
26/07/2022 5:04:55 PM,"913","23.2","61","1001"
26/07/2022 5:09:55 PM,"667","23.1","59","1001"
26/07/2022 5:14:55 PM,"591","23.0","58","1001"
26/07/2022 5:19:55 PM,"551","22.9","57","1001"
26/07/2022 5:24:55 PM,"547","22.9","57","1001"
26/07/2022 5:29:55 PM,"532","22.8","57","1001"
26/07/2022 5:34:55 PM,"512","22.8","56","1001"
26/07/2022 5:39:55 PM,"499","22.7","56","1001"
26/07/2022 5:44:55 PM,"509","22.7","56","1001"
26/07/2022 5:49:55 PM,"516","22.7","57","1001"
26/07/2022 5:54:53 PM,"512","23.0","62","1001"
26/07/2022 5:59:53 PM,"546","22.3","62","1001"
26/07/2022 6:04:53 PM,"478","22.4","60","1005"
26/07/2022 6:09:53 PM,"518","22.3","63","1008"
26/07/2022 6:14:53 PM,"485","22.4","65","1008"
26/07/2022 6:19:53 PM,"444","22.2","65","1007"
26/07/2022 6:24:53 PM,"457","22.0","66","1008"
26/07/2022 6:29:53 PM,"654","22.0","67","1008"
26/07/2022 6:34:53 PM,"503","22.5","67","1008"
26/07/2022 6:39:53 PM,"484","23.9","64","1008"
26/07/2022 6:44:53 PM,"484","24.7","62","1008"
26/07/2022 6:49:53 PM,"469","25.1","61","1008"
26/07/2022 6:54:53 PM,"513","25.1","60","1008"
26/07/2022 6:59:53 PM,"513","25.0","59","1008"
26/07/2022 7:04:53 PM,"537","25.0","58","1008"
26/07/2022 7:09:53 PM,"527","25.0","57","1008"
26/07/2022 7:14:53 PM,"560","25.1","56","1008"
26/07/2022 7:19:53 PM,"547","25.1","55","1008"
26/07/2022 7:24:53 PM,"552","25.1","54","1008"
26/07/2022 7:29:53 PM,"562","25.0","53","1008"
26/07/2022 7:34:53 PM,"590","24.8","52","1008"
26/07/2022 7:39:53 PM,"601","24.6","51","1008"
26/07/2022 7:44:53 PM,"604","24.5","51","1008"
26/07/2022 7:49:53 PM,"595","24.4","50","1008"
26/07/2022 7:54:53 PM,"599","24.3","50","1008"
26/07/2022 7:59:53 PM,"573","24.2","50","1008"
26/07/2022 8:04:53 PM,"569","24.2","50","1008"
26/07/2022 8:09:53 PM,"582","24.1","50","1008"
26/07/2022 8:14:53 PM,"582","24.0","50","1008"
26/07/2022 8:19:53 PM,"576","24.0","50","1008"
26/07/2022 8:24:53 PM,"586","23.9","50","1008"
26/07/2022 8:29:53 PM,"577","23.9","49","1008"
26/07/2022 8:34:53 PM,"583","23.8","49","1008"
26/07/2022 8:39:53 PM,"587","23.8","49","1008"
26/07/2022 8:44:53 PM,"550","23.8","50","1008"
26/07/2022 8:49:53 PM,"532","23.7","50","1008"
26/07/2022 8:54:53 PM,"523","23.7","50","1008"
26/07/2022 8:59:53 PM,"486","23.7","51","1008"
26/07/2022 9:04:53 PM,"536","23.9","52","1008"
26/07/2022 9:09:53 PM,"599","24.3","52","1008"
26/07/2022 9:14:53 PM,"623","24.6","52","1008"
26/07/2022 9:19:53 PM,"656","24.8","52","1008"
26/07/2022 9:24:53 PM,"674","25.0","52","1008"
26/07/2022 9:29:53 PM,"695","25.2","52","1008"
26/07/2022 9:34:53 PM,"704","25.3","52","1008"
26/07/2022 9:39:53 PM,"734","25.4","52","1008"
26/07/2022 9:44:53 PM,"748","25.5","53","1008"
26/07/2022 9:49:53 PM,"762","25.6","53","1008"
26/07/2022 9:54:53 PM,"780","25.7","53","1008"
26/07/2022 9:59:53 PM,"779","25.8","53","1008"
26/07/2022 10:04:53 PM,"785","25.8","53","1008"
26/07/2022 10:09:53 PM,"768","25.9","53","1008"
26/07/2022 10:14:53 PM,"768","25.9","53","1008"
26/07/2022 10:19:53 PM,"800","26.0","53","1008"
26/07/2022 10:24:53 PM,"825","26.0","53","1008"
26/07/2022 10:29:53 PM,"798","26.1","53","1008"
26/07/2022 10:34:53 PM,"804","26.1","53","1008"
26/07/2022 10:39:53 PM,"727","26.1","54","1008"
26/07/2022 10:44:53 PM,"574","26.0","54","1008"
26/07/2022 10:49:53 PM,"619","26.0","54","1008"
26/07/2022 10:54:53 PM,"644","26.1","54","1008"
26/07/2022 10:59:53 PM,"679","26.1","54","1008"
26/07/2022 11:04:53 PM,"692","26.2","54","1008"
26/07/2022 11:09:53 PM,"718","26.2","54","1008"
26/07/2022 11:14:53 PM,"700","26.2","54","1008"
26/07/2022 11:19:53 PM,"727","26.3","54","1008"
26/07/2022 11:24:53 PM,"751","26.3","54","1008"
26/07/2022 11:29:53 PM,"790","26.4","54","1008"
26/07/2022 11:34:53 PM,"767","26.3","55","1008"
26/07/2022 11:39:53 PM,"752","26.4","55","1009"
26/07/2022 11:44:53 PM,"757","26.4","55","1009"
26/07/2022 11:49:53 PM,"803","26.4","55","1009"
26/07/2022 11:54:53 PM,"764","26.4","54","1009"
26/07/2022 11:59:53 PM,"776","26.4","54","1009"
27/07/2022 12:04:53 AM,"760","26.5","54","1009"
27/07/2022 12:09:53 AM,"760","26.5","54","1009"
27/07/2022 12:14:53 AM,"684","26.3","54","1007"
27/07/2022 12:19:53 AM,"661","26.1","54","1007"
27/07/2022 12:24:53 AM,"644","25.9","54","1007"
27/07/2022 12:29:53 AM,"626","25.8","55","1008"
27/07/2022 12:34:53 AM,"604","25.7","55","1008"
27/07/2022 12:39:53 AM,"620","25.7","55","1008"
27/07/2022 12:44:53 AM,"608","25.6","55","1008"
27/07/2022 12:49:53 AM,"612","25.5","55","1008"
27/07/2022 12:54:53 AM,"590","25.5","55","1008"
27/07/2022 12:59:53 AM,"590","25.4","55","1008"
27/07/2022 1:04:53 AM,"589","25.4","56","1008"
27/07/2022 1:09:53 AM,"605","25.3","56","1008"
27/07/2022 1:14:53 AM,"587","25.3","56","1008"
27/07/2022 1:19:53 AM,"610","25.3","56","1008"
27/07/2022 1:24:53 AM,"629","25.2","56","1008"
27/07/2022 1:29:53 AM,"612","25.2","56","1008"
27/07/2022 1:34:53 AM,"594","25.2","56","1008"
27/07/2022 1:39:53 AM,"584","25.1","56","1008"
27/07/2022 1:44:53 AM,"587","25.1","56","1008"
27/07/2022 1:49:53 AM,"581","25.1","56","1008"
27/07/2022 1:54:53 AM,"598","25.1","56","1008"
27/07/2022 1:59:53 AM,"584","25.0","57","1008"
27/07/2022 2:04:53 AM,"597","25.0","57","1008"
27/07/2022 2:09:53 AM,"580","25.0","57","1008"
27/07/2022 2:14:53 AM,"587","25.0","57","1008"
27/07/2022 2:19:53 AM,"594","25.0","57","1008"
27/07/2022 2:24:53 AM,"586","24.9","57","1008"
27/07/2022 2:29:53 AM,"593","24.9","57","1008"
27/07/2022 2:34:53 AM,"594","24.9","57","1008"
27/07/2022 2:39:53 AM,"602","24.9","57","1008"
27/07/2022 2:44:53 AM,"560","24.9","57","1008"
27/07/2022 2:49:53 AM,"598","24.9","57","1008"
27/07/2022 2:54:53 AM,"592","24.8","57","1008"
27/07/2022 2:59:53 AM,"581","24.8","57","1008"
27/07/2022 3:04:53 AM,"577","24.8","57","1008"
27/07/2022 3:09:53 AM,"580","24.8","57","1008"
27/07/2022 3:14:53 AM,"584","24.8","57","1008"
27/07/2022 3:19:53 AM,"583","24.8","57","1008"
27/07/2022 3:24:53 AM,"591","24.8","57","1008"
27/07/2022 3:29:53 AM,"586","24.8","57","1008"
27/07/2022 3:34:53 AM,"587","24.7","57","1008"
27/07/2022 3:39:53 AM,"599","24.8","57","1008"
27/07/2022 3:44:53 AM,"590","24.7","57","1008"
27/07/2022 3:49:53 AM,"592","24.7","57","1008"
27/07/2022 3:54:53 AM,"580","24.7","57","1008"
27/07/2022 3:59:53 AM,"590","24.7","57","1008"
27/07/2022 4:04:53 AM,"578","24.7","57","1008"
27/07/2022 4:09:53 AM,"584","24.7","57","1008"
27/07/2022 4:14:53 AM,"582","24.7","57","1008"
27/07/2022 4:19:53 AM,"571","24.6","57","1008"
27/07/2022 4:24:53 AM,"579","24.6","57","1008"
27/07/2022 4:29:53 AM,"566","24.6","57","1008"
27/07/2022 4:34:53 AM,"564","24.6","57","1008"
27/07/2022 4:39:53 AM,"575","24.6","57","1008"
27/07/2022 4:44:53 AM,"570","24.6","57","1008"
27/07/2022 4:49:53 AM,"583","24.6","57","1008"
27/07/2022 4:54:53 AM,"569","24.5","57","1008"
27/07/2022 4:59:53 AM,"578","24.5","57","1008"
27/07/2022 5:04:53 AM,"572","24.5","57","1008"
27/07/2022 5:09:53 AM,"564","24.5","57","1008"
27/07/2022 5:14:53 AM,"569","24.5","57","1008"
27/07/2022 5:19:53 AM,"588","24.5","57","1008"
27/07/2022 5:24:53 AM,"554","24.5","57","1008"
27/07/2022 5:29:53 AM,"568","24.4","57","1008"
27/07/2022 5:34:53 AM,"557","24.4","57","1008"
27/07/2022 5:39:53 AM,"564","24.4","57","1008"
27/07/2022 5:44:53 AM,"573","24.4","57","1008"
27/07/2022 5:49:53 AM,"558","24.4","57","1008"
27/07/2022 5:54:53 AM,"589","24.4","57","1007"
27/07/2022 5:59:53 AM,"588","24.4","57","1008"
27/07/2022 6:04:53 AM,"571","24.4","57","1007"
27/07/2022 6:09:53 AM,"571","24.4","57","1007"
27/07/2022 6:14:53 AM,"579","24.4","57","1008"
27/07/2022 6:19:53 AM,"579","24.4","57","1008"
27/07/2022 6:24:53 AM,"581","24.3","57","1008"
27/07/2022 6:29:53 AM,"580","24.3","57","1008"
27/07/2022 6:34:53 AM,"576","24.3","57","1008"
27/07/2022 6:39:53 AM,"559","24.3","57","1008"
27/07/2022 6:44:53 AM,"585","24.3","57","1008"
27/07/2022 6:49:53 AM,"576","24.3","57","1008"
27/07/2022 6:54:53 AM,"574","24.3","57","1008"
27/07/2022 6:59:53 AM,"577","24.3","57","1008"
27/07/2022 7:04:53 AM,"576","24.3","57","1008"
27/07/2022 7:09:53 AM,"572","24.3","57","1008"
27/07/2022 7:14:53 AM,"586","24.3","57","1008"
27/07/2022 7:19:53 AM,"589","24.3","57","1008"
27/07/2022 7:24:53 AM,"573","24.3","57","1008"
27/07/2022 7:29:53 AM,"586","24.3","57","1008"
27/07/2022 7:34:53 AM,"582","24.3","57","1008"
27/07/2022 7:39:53 AM,"581","24.3","57","1008"
27/07/2022 7:44:53 AM,"579","24.3","57","1008"
27/07/2022 7:49:53 AM,"577","24.3","57","1008"
27/07/2022 7:54:53 AM,"577","24.3","57","1008"
27/07/2022 7:59:53 AM,"569","24.4","57","1008"
27/07/2022 8:04:53 AM,"590","24.4","57","1008"
27/07/2022 8:09:53 AM,"585","24.3","57","1008"
27/07/2022 8:14:53 AM,"570","24.4","57","1008"
27/07/2022 8:19:53 AM,"574","24.4","57","1008"
27/07/2022 8:24:53 AM,"571","24.4","57","1008"
27/07/2022 8:29:53 AM,"605","24.5","57","1008"
27/07/2022 8:34:53 AM,"590","24.6","57","1008"
27/07/2022 8:39:53 AM,"610","24.6","57","1008"
27/07/2022 8:44:53 AM,"618","24.6","57","1008"
27/07/2022 8:49:53 AM,"600","24.6","57","1008"
27/07/2022 8:54:53 AM,"605","24.7","56","1008"
27/07/2022 8:59:53 AM,"600","24.7","56","1008"
27/07/2022 9:04:53 AM,"664","24.7","56","1008"
27/07/2022 9:09:53 AM,"640","24.7","56","1008"
27/07/2022 9:14:53 AM,"613","24.8","56","1009"
27/07/2022 9:19:53 AM,"561","24.7","56","1009"
27/07/2022 9:24:53 AM,"552","24.7","56","1009"
27/07/2022 9:29:53 AM,"559","24.7","56","1009"
27/07/2022 9:34:53 AM,"663","24.7","57","1010"
27/07/2022 9:39:53 AM,"464","25.2","53","1010"
27/07/2022 9:44:53 AM,"482","25.6","51","1010"
27/07/2022 9:49:53 AM,"495","25.7","50","1010"
